gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
Gm31904,ENSMUSG00000112219,"predicted gene, 31904",31.4071072338662,-1.09434398580091,0.439263272503388,-2.49131683503649,1.2727057019433699E-2,7.3332426766248696E-2,19.8049249899715,43.009289477761,10,Not Significant
Gm31938,ENSMUSG00000112422,"predicted gene, 31938",54.3317782915478,0.0534173577021673,0.346846993917279,0.15400842053977,0.87760309616958798,0.93573145897811005,55.1765832604298,53.4869733226658,12,Not Significant
Gm31940,ENSMUSG00000120576,"predicted gene, 31940",24.4949876642198,-1.51532544465664,0.63879059059791,-2.37217871859741,1.7683534848288902E-2,8.8734886888534398E-2,12.4894103397056,36.500564988734,3,Not Significant
Gm32004,ENSMUSG00000114534,"predicted gene, 32004",58.5366023518978,-1.41823425830339,0.291722536574289,-4.8615862009078,1.16448850814582e-06,6.73586862399892e-05,31.5251914211725,85.5480132826231,13,Significantly Down
Gm32005,ENSMUSG00000110623,"predicted gene, 32005",50.7449611740044,-0.171321139790568,0.370083819295006,-0.462925237090688,0.64341795715023498,0.78873773897177002,46.8306999980926,54.6592223499162,8,Not Significant
Gm32006,ENSMUSG00000120233,"predicted gene, 32006",31.2803475484202,-1.01135604538374,0.407823913560463,-2.47988411604952,1.3142508816752701E-2,7.4669586344374206E-2,20.545600291824,42.0150948050165,8,Not Significant
Gm32014,ENSMUSG00000111602,"predicted gene, 32014",386.383934335982,-0.805191191791392,0.233614501694102,-3.44666613567389,5.6754948518785797E-4,9.5353823700736803E-3,282.183139956118,490.584728715846,9,Significantly Down
Gm32017,ENSMUSG00000111631,"predicted gene, 32017",12.9694977231401,-1.22842177294801,0.70375015163373,-1.74553677906324,8.0891476151967803E-2,0.226556965313538,7.4956461018052,18.443349344475,9,Not Significant
Gm32027,ENSMUSG00000117990,"predicted gene, 32027",34.7151028643914,-0.772957263759158,0.448172008693574,-1.72468884438441,8.4583562523204397E-2,0.232827320806924,24.9207927623658,44.509412966417,19,Not Significant
Gm32031,ENSMUSG00000109118,"predicted gene, 32031",346.128240594528,0.271630358416112,0.259350415554789,1.04734884590431,0.29493871539531102,0.49961972307038099,376.707041767353,315.549439421703,7,Not Significant
Gm32036,ENSMUSG00000113313,"predicted gene, 32036",2676.22363461773,-0.197148335679301,0.242357651349648,-0.813460332617584,0.415954180317339,0.61267171879796201,2492.9926636483,2859.45460558716,13,Not Significant
Gm32061,ENSMUSG00000108986,"predicted gene, 32061",25.0382613127772,-0.557862647320856,0.428084775955322,-1.303159277449,0.19252038963575999,0.385948203675962,19.9133605122915,30.1631621132629,7,Not Significant
Gm32067,ENSMUSG00000114522,"predicted gene, 32067",12.93997765575,-2.23547501927166,0.59560470324099,-3.75328637787327,1.7453127124855599E-4,3.9761017380151803E-3,4.46529738676696,21.4146579247331,13,Significantly Down
Gm32089,ENSMUSG00000114055,"predicted gene, 32089",16.4913587485918,-0.566144985038281,0.495473135909186,-1.14263507747885,0.25319013532161799,0.45755342007559902,13.1117107590662,19.8710067381173,13,Not Significant
