gene,gene_ensembl_id,gene_full_name,baseMean,avg_log2FC,lfcSE,stat,p_val,p_val_adj,mean_counts_group1,mean_counts_group2,CHR,Significance
1700020G17Rik,ENSMUSG00000101801,RIKEN cDNA 1700020G17 gene,13.558893712465,-0.13865890254680899,0.628246668222121,-0.220707740383567,0.82532000412728601,,13.1290306153992,13.9887568095308,10,Not Significant
1700020L24Rik,ENSMUSG00000035085,RIKEN cDNA 1700020L24 gene,16.9532958775729,-0.118743863448852,0.55470945403796,-0.214064971462927,0.83049639134414799,0.95707178179082397,16.4593756260501,17.4472161290957,11,Not Significant
1700022A22Rik,ENSMUSG00000099751,RIKEN cDNA 1700022A22 gene,18.7313989180121,-0.79499296008370501,0.567285217077127,-1.40139904258358,0.161094778425977,0.52906890498362902,14.030110279327,23.4326875566972,15,Not Significant
1700022H01Rik,ENSMUSG00000112581,RIKEN cDNA 1700022H01 gene,58.4033894772815,-8.8199336040016396E-2,0.357281726102857,-0.246862152738887,0.80501490767300998,0.94733440799564295,56.5152079411175,60.2915710134456,10,Not Significant
1700022N22Rik,ENSMUSG00000097523,RIKEN cDNA 1700022N22 gene,131.523147300137,-9.2852447127802898E-2,0.270601159198609,-0.3431339592291,0.73149768451485697,0.92303456756622004,126.822306770074,136.223987830201,17,Not Significant
1700023F02Rik,ENSMUSG00000100000,RIKEN cDNA 1700023F02 gene,37.1195673019811,-1.0603910419200799,0.393070538455309,-2.69771183077523,6.9817849077033903E-3,9.7537892593707806E-2,24.1953758369178,50.0437587670445,10,Not Significant
1700023H06Rik,ENSMUSG00000089827,RIKEN cDNA 1700023H06 gene,55.5743039977292,-0.85339280545441398,0.370598042006665,-2.30274504644864,2.1293192077433201E-2,0.189559946772764,39.9540191798151,71.1945888156434,13,Not Significant
1700024B18Rik,ENSMUSG00000099994,RIKEN cDNA 1700024B18 gene,6835.69481422467,-0.35475996652106101,0.215537402210027,-1.6459322738583,9.9777703423591393E-2,0.424195056759752,6000.08401978891,7671.30560866044,14,Not Significant
1700024G13Rik,ENSMUSG00000072473,RIKEN cDNA 1700024G13 gene,33.0420962738849,-0.26582205705275302,0.672671833217273,-0.395173461896528,0.69271487650600805,0.90994919537950902,30.2193224409167,35.864870106853,14,Not Significant
1700024I08Rik,ENSMUSG00000113825,RIKEN cDNA 1700024I08 gene,62.9754686794289,-0.54295811715033904,0.387473723230721,-1.40127725984411,0.16113117857883799,0.52906890498362902,51.5734135849504,74.3775237739074,13,Not Significant
1700024P12Rik,ENSMUSG00000120854,RIKEN cDNA 1700024P12 gene,66.1359392257018,-2.9371595732453799E-2,0.36444300095685,-0.0805931123806418,0.93576554391186095,0.98610432271076498,65.8087843423629,66.4630941090408,17,Not Significant
1700025F24Rik,ENSMUSG00000100558,RIKEN cDNA 1700025F24 gene,21.5528580237594,-1.1201505578704301,0.620248765881968,-1.80596982934359,7.0923052393035493E-2,0.359375634739242,14.0124749273208,29.0932411201981,10,Not Significant
1700025G04Rik,ENSMUSG00000032666,RIKEN cDNA 1700025G04 gene,2739.08170700056,0.24488859846786901,0.105491642625801,2.32140283696724,2.0265112572621698E-2,0.183876491083173,2971.69899082294,2506.46442317817,1,Not Significant
1700025N21Rik,ENSMUSG00000090200,RIKEN cDNA 1700025N21 gene,48.9731396209784,-1.3944021221721401,0.377455302220895,-3.69421786889114,2.20564632583891E-4,1.03126555038482E-2,27.1337493639291,70.8125298780276,10,Not Significant
1700026F02Rik,ENSMUSG00000101854,RIKEN cDNA 1700026F02 gene,244.723602231736,-0.30613568439248701,0.26206625912686,-1.1681613856452,0.24274167304899499,0.62561121600432401,219.700174027487,269.747030435984,8,Not Significant
1700026J12Rik,ENSMUSG00000073976,RIKEN cDNA 1700026J12 gene,19.6235694902824,-0.158233885276753,0.471709462102925,-0.335447766028121,0.737287340954629,0.92489479053046597,18.4710361835565,20.7761027970082,16,Not Significant
1700026J14Rik,ENSMUSG00000097716,RIKEN cDNA 1700026J14 gene,29.3210646360233,-7.4520313831112198E-2,0.405741814342297,-0.183664367824422,0.85427676368623495,0.96469444960189699,28.4575886891639,30.1845405828827,6,Not Significant
1700026N04Rik,ENSMUSG00000114681,RIKEN cDNA 1700026N04 gene,22.0194069727622,0.28773770580592001,0.527712952828506,0.545254203565907,0.58557869667101003,0.86013958751439001,24.2090122121387,19.8298017333857,13,Not Significant
1700027A07Rik,ENSMUSG00000084864,RIKEN cDNA 1700027A07 gene,76.7937207838875,-0.28962759097075502,0.283020733720859,-1.02334407505428,0.30614519137483398,0.68526695691526796,68.9611416253701,84.6262999424049,15,Not Significant
1700027H10Rik,ENSMUSG00000100799,RIKEN cDNA 1700027H10 gene,1481.5351242598,-0.71929105050874798,0.188700502204468,-3.81181312241212,1.3795115900886601E-4,7.4344783824804497E-3,1120.71422293649,1842.35602558311,3,Significantly Down
1700028E10Rik,ENSMUSG00000097321,RIKEN cDNA 1700028E10 gene,352.842021178535,0.25727767887944702,0.201105046134889,1.27931985708047,0.20078444281284799,0.57880976975848897,384.459838246279,321.224204110792,5,Not Significant
1700028J19Rik,ENSMUSG00000038782,RIKEN cDNA 1700028J19 gene,54.4545919771054,-6.96998516268745E-3,0.302772087918885,-0.0230205670892449,0.98163386713089096,0.99627713177586996,54.633353356361,54.2758305978499,7,Not Significant
